date,expiration,option_type,strike,implied_volatility,iv_zscore,iv_anomaly
2025-01-22,2025-03-23,call,477.86,0.1854,-0.3728394354864727,False
2025-01-22,2025-03-23,put,477.86,0.1854,-0.3728394354864727,False
2025-01-22,2025-03-23,call,501.75,0.2002,1.9653061768863453,True
2025-01-22,2025-03-23,put,501.75,0.2002,1.9653061768863453,True
2025-01-22,2025-03-23,call,525.65,0.1843,-0.5466205282979689,False
2025-01-22,2025-03-23,put,525.65,0.1843,-0.5466205282979689,False
2025-01-23,2025-02-22,call,438.4,0.2389,1.4981101867364692,False
2025-01-23,2025-02-22,put,438.4,0.2389,1.4981101867364692,False
2025-01-23,2025-02-22,call,462.75,0.2243,-0.5575673251387594,False
2025-01-23,2025-02-22,put,462.75,0.2243,-0.5575673251387594,False
2025-01-23,2025-02-22,call,487.11,0.224,-0.5998072740129071,False
2025-01-23,2025-02-22,put,487.11,0.224,-0.5998072740129071,False
2025-01-23,2025-02-22,call,511.47,0.2342,0.836350987708141,False
2025-01-23,2025-02-22,put,511.47,0.2342,0.836350987708141,False
2025-01-23,2025-02-22,call,535.82,0.2199,-1.177086575292936,False
2025-01-23,2025-02-22,put,535.82,0.2199,-1.177086575292936,False
2025-01-23,2025-03-09,call,438.4,0.2634,-0.04187037025602672,False
2025-01-23,2025-03-09,put,438.4,0.2634,-0.04187037025602672,False
2025-01-23,2025-03-09,call,462.75,0.2425,-1.5506475053439677,False
2025-01-23,2025-03-09,put,462.75,0.2425,-1.5506475053439677,False
2025-01-23,2025-03-09,call,487.11,0.2861,1.5968492932126914,False
2025-01-23,2025-03-09,put,487.11,0.2861,1.5968492932126914,False
2025-01-23,2025-03-09,call,511.47,0.2619,-0.15015581057334298,False
2025-01-23,2025-03-09,put,511.47,0.2619,-0.15015581057334298,False
2025-01-23,2025-03-09,call,535.82,0.266,0.14582439296065403,False
2025-01-23,2025-03-09,put,535.82,0.266,0.14582439296065403,False
2025-01-23,2025-03-24,call,438.4,0.1755,-1.7821450904583573,False
2025-01-23,2025-03-24,put,438.4,0.1755,-1.7821450904583573,False
2025-01-23,2025-03-24,call,462.75,0.1937,0.9948275676188818,False
2025-01-23,2025-03-24,put,462.75,0.1937,0.9948275676188818,False
2025-01-23,2025-03-24,call,487.11,0.1863,-0.13427120544549148,False
2025-01-23,2025-03-24,put,487.11,0.1863,-0.13427120544549148,False
2025-01-23,2025-03-24,call,511.47,0.1873,0.018309709833477652,False
2025-01-23,2025-03-24,put,511.47,0.1873,0.018309709833477652,False
2025-01-23,2025-03-24,call,535.82,0.1931,0.9032790184514978,False
2025-01-23,2025-03-24,put,535.82,0.1931,0.9032790184514978,False
2025-01-24,2025-02-23,call,440.01,0.2258,1.1131939842701026,False
2025-01-24,2025-02-23,put,440.01,0.2258,1.1131939842701026,False
2025-01-24,2025-02-23,call,464.45,0.2256,1.0731510351956375,False
2025-01-24,2025-02-23,put,464.45,0.2256,1.0731510351956375,False
2025-01-24,2025-02-23,call,488.9,0.2148,-1.0891682148254225,False
2025-01-24,2025-02-23,put,488.9,0.2148,-1.0891682148254225,False
2025-01-24,2025-02-23,call,513.35,0.2143,-1.1892755875115826,False
2025-01-24,2025-02-23,put,513.35,0.2143,-1.1892755875115826,False
2025-01-24,2025-02-23,call,537.79,0.2207,0.09209878287127052,False
2025-01-24,2025-02-23,put,537.79,0.2207,0.09209878287127052,False
2025-01-24,2025-03-10,call,440.01,0.2722,-0.7247052793841412,False
2025-01-24,2025-03-10,put,440.01,0.2722,-0.7247052793841412,False
2025-01-24,2025-03-10,call,464.45,0.2834,0.8793854575926094,False
2025-01-24,2025-03-10,put,464.45,0.2834,0.8793854575926094,False
2025-01-24,2025-03-10,call,488.9,0.2846,1.051252322268695,False
2025-01-24,2025-03-10,put,488.9,0.2846,1.051252322268695,False
2025-01-24,2025-03-10,call,513.35,0.2798,0.36378486356436873,False
2025-01-24,2025-03-10,put,513.35,0.2798,0.36378486356436873,False
2025-01-24,2025-03-10,call,537.79,0.2663,-1.56971736404154,False
2025-01-24,2025-03-10,put,537.79,0.2663,-1.56971736404154,False
2025-01-24,2025-03-25,call,440.01,0.2083,0.985692621837623,False
2025-01-24,2025-03-25,put,440.01,0.2083,0.985692621837623,False
2025-01-24,2025-03-25,call,464.45,0.1788,-1.2789438535681346,False
2025-01-24,2025-03-25,put,464.45,0.1788,-1.2789438535681346,False
2025-01-24,2025-03-25,call,488.9,0.1952,-0.019959507918831172,False
2025-01-24,2025-03-25,put,488.9,0.1952,-0.019959507918831172,False
2025-01-24,2025-03-25,call,513.35,0.1834,-0.9258140980811338,False
2025-01-24,2025-03-25,put,513.35,0.1834,-0.9258140980811338,False
2025-01-24,2025-03-25,call,537.79,0.2116,1.23902483773047,False
2025-01-24,2025-03-25,put,537.79,0.2116,1.23902483773047,False
2025-01-27,2025-02-26,call,452.41,0.2046,-0.8578316249628452,False
2025-01-27,2025-02-26,put,452.41,0.2046,-0.8578316249628452,False
2025-01-27,2025-02-26,call,477.55,0.2005,-1.2102474227932722,False
2025-01-27,2025-02-26,put,477.55,0.2005,-1.2102474227932722,False
2025-01-27,2025-02-26,call,502.68,0.2289,1.23087664022725,False
2025-01-27,2025-02-26,put,502.68,0.2289,1.23087664022725,False
2025-01-27,2025-02-26,call,527.81,0.2115,-0.2647416237360286,False
2025-01-27,2025-02-26,put,527.81,0.2115,-0.2647416237360286,False
2025-01-27,2025-02-26,call,552.95,0.2274,1.1019440312648983,False
2025-01-27,2025-02-26,put,552.95,0.2274,1.1019440312648983,False
2025-01-27,2025-03-13,call,452.41,0.2655,0.41635587084655823,False
2025-01-27,2025-03-13,put,452.41,0.2655,0.41635587084655823,False
2025-01-27,2025-03-13,call,477.55,0.2521,-1.295045561467497,False
2025-01-27,2025-03-13,put,477.55,0.2521,-1.295045561467497,False
2025-01-27,2025-03-13,call,502.68,0.2594,-0.36271493043073355,False
2025-01-27,2025-03-13,put,502.68,0.2594,-0.36271493043073355,False
2025-01-27,2025-03-13,call,527.81,0.2588,-0.43934484531047296,False
2025-01-27,2025-03-13,put,527.81,0.2588,-0.43934484531047296,False
2025-01-27,2025-03-13,call,552.95,0.2754,1.6807494663621594,False
2025-01-27,2025-03-13,put,552.95,0.2754,1.6807494663621594,False
2025-01-27,2025-03-28,call,452.41,0.1887,-0.569388572486016,False
2025-01-27,2025-03-28,put,452.41,0.1887,-0.569388572486016,False
2025-01-27,2025-03-28,call,477.55,0.1921,0.671586521393775,False
2025-01-27,2025-03-28,put,477.55,0.1921,0.671586521393775,False
2025-01-27,2025-03-28,call,502.68,0.192,0.6350872539267262,False
2025-01-27,2025-03-28,put,502.68,0.192,0.6350872539267262,False
2025-01-27,2025-03-28,call,527.81,0.1856,-1.7008658639646606,False
2025-01-27,2025-03-28,put,527.81,0.1856,-1.7008658639646606,False
2025-01-27,2025-03-28,call,552.95,0.1929,0.9635806611301957,False
2025-01-27,2025-03-28,put,552.95,0.1929,0.9635806611301957,False
2025-01-28,2025-02-27,call,451.22,0.203,-1.8948147554980679,True
2025-01-28,2025-02-27,put,451.22,0.203,-1.8948147554980679,True
2025-01-28,2025-02-27,call,476.28,0.2273,0.5033101694291737,False
2025-01-28,2025-02-27,put,476.28,0.2273,0.5033101694291737,False
2025-01-28,2025-02-27,call,501.35,0.2295,0.7204243601633281,False
2025-01-28,2025-02-27,put,501.35,0.2295,0.7204243601633281,False
2025-01-28,2025-02-27,call,526.42,0.2302,0.7895061481241931,False
2025-01-28,2025-02-27,put,526.42,0.2302,0.7895061481241931,False
2025-01-28,2025-02-27,call,551.49,0.221,-0.11842592221862992,False
2025-01-28,2025-02-27,put,551.49,0.221,-0.11842592221862992,False
2025-01-28,2025-03-14,call,451.22,0.2738,0.717531989425452,False
2025-01-28,2025-03-14,put,451.22,0.2738,0.717531989425452,False
2025-01-28,2025-03-14,call,476.28,0.2658,-0.23284150650230145,False
2025-01-28,2025-03-14,put,476.28,0.2658,-0.23284150650230145,False
2025-01-28,2025-03-14,call,501.35,0.2564,-1.3495303642174066,False
2025-01-28,2025-03-14,put,501.35,0.2564,-1.3495303642174066,False
2025-01-28,2025-03-14,call,526.42,0.2803,1.4897104548667517,False
2025-01-28,2025-03-14,put,526.42,0.2803,1.4897104548667517,False
2025-01-28,2025-03-14,call,551.49,0.2625,-0.6248705735724958,False
2025-01-28,2025-03-14,put,551.49,0.2625,-0.6248705735724958,False
2025-01-28,2025-03-29,call,451.22,0.1999,1.9173405444255507,True
2025-01-28,2025-03-29,put,451.22,0.1999,1.9173405444255507,True
2025-01-28,2025-03-29,call,476.28,0.1814,-0.6162880321367854,False
2025-01-28,2025-03-29,put,476.28,0.1814,-0.6162880321367854,False
2025-01-28,2025-03-29,call,501.35,0.1811,-0.6573739009459036,False
2025-01-28,2025-03-29,put,501.35,0.1811,-0.6573739009459036,False
2025-01-28,2025-03-29,call,526.42,0.1864,0.06847644801519838,False
2025-01-28,2025-03-29,put,526.42,0.1864,0.06847644801519838,False
2025-01-28,2025-03-29,call,551.49,0.1807,-0.7121550593580639,False
2025-01-28,2025-03-29,put,551.49,0.1807,-0.7121550593580639,False
2025-01-29,2025-02-28,call,452.12,0.2417,0.7746348084722167,False
2025-01-29,2025-02-28,put,452.12,0.2417,0.7746348084722167,False
2025-01-29,2025-02-28,call,477.23,0.2343,0.30322875726379617,False
2025-01-29,2025-02-28,put,477.23,0.2343,0.30322875726379617,False
2025-01-29,2025-02-28,call,502.35,0.2465,1.0804117065533547,False
2025-01-29,2025-02-28,put,502.35,0.2465,1.0804117065533547,False
2025-01-29,2025-02-28,call,527.47,0.2226,-0.4421024318089789,False
2025-01-29,2025-02-28,put,527.47,0.2226,-0.4421024318089789,False
2025-01-29,2025-02-28,call,552.59,0.2026,-1.7161728404803869,False
2025-01-29,2025-02-28,put,552.59,0.2026,-1.7161728404803869,False
2025-01-29,2025-03-15,call,452.12,0.2894,1.6192335885927016,False
2025-01-29,2025-03-15,put,452.12,0.2894,1.6192335885927016,False
2025-01-29,2025-03-15,call,477.23,0.2689,0.15045975823206087,False
2025-01-29,2025-03-15,put,477.23,0.2689,0.15045975823206087,False
2025-01-29,2025-03-15,call,502.35,0.2474,-1.3899615760486073,False
2025-01-29,2025-03-15,put,502.35,0.2474,-1.3899615760486073,False
2025-01-29,2025-03-15,call,527.47,0.2583,-0.6090037833202696,False
2025-01-29,2025-03-15,put,527.47,0.2583,-0.6090037833202696,False
2025-01-29,2025-03-15,call,552.59,0.27,0.22927201254409843,False
2025-01-29,2025-03-15,put,552.59,0.27,0.22927201254409843,False
2025-01-29,2025-03-30,call,452.12,0.1785,-1.439981756428335,False
2025-01-29,2025-03-30,put,452.12,0.1785,-1.439981756428335,False
2025-01-29,2025-03-30,call,477.23,0.1851,-0.7611332141121211,False
2025-01-29,2025-03-30,put,477.23,0.1851,-0.7611332141121211,False
2025-01-29,2025-03-30,call,502.35,0.2061,1.3988394205303816,False
2025-01-29,2025-03-30,put,502.35,0.2061,1.3988394205303816,False
2025-01-29,2025-03-30,call,527.47,0.1982,0.5862782865458198,False
2025-01-29,2025-03-30,put,527.47,0.1982,0.5862782865458198,False
2025-01-29,2025-03-30,call,552.59,0.1946,0.21599726346424913,False
2025-01-29,2025-03-30,put,552.59,0.1946,0.21599726346424913,False
2025-01-30,2025-03-01,call,451.49,0.290385,-0.5894408484687959,False
2025-01-30,2025-03-01,put,451.49,0.290385,-0.5894408484687959,False
2025-01-30,2025-03-01,call,476.57,0.294975,0.0034878156714056954,False
2025-01-30,2025-03-01,put,476.57,0.294975,0.0034878156714056954,False
2025-01-30,2025-03-01,call,501.65,0.28836,-0.851027023824768,False
2025-01-30,2025-03-01,put,501.65,0.28836,-0.851027023824768,False
2025-01-30,2025-03-01,call,526.73,0.309825,1.9217864349485394,True
2025-01-30,2025-03-01,put,526.73,0.309825,1.9217864349485394,True
2025-01-30,2025-03-01,call,551.82,0.291195,-0.4848063783264099,False
2025-01-30,2025-03-01,put,551.82,0.291195,-0.4848063783264099,False
2025-01-30,2025-03-16,call,451.49,0.2642,0.0025864630375034424,False
2025-01-30,2025-03-16,put,451.49,0.2642,0.0025864630375034424,False
2025-01-30,2025-03-16,call,476.57,0.2638,-0.02327816733754175,False
2025-01-30,2025-03-16,put,476.57,0.2638,-0.02327816733754175,False
2025-01-30,2025-03-16,call,501.65,0.2397,-1.581622147433969,False
2025-01-30,2025-03-16,put,501.65,0.2397,-1.581622147433969,False
2025-01-30,2025-03-16,call,526.73,0.2886,1.5803289159152172,False
2025-01-30,2025-03-16,put,526.73,0.2886,1.5803289159152172,False
2025-01-30,2025-03-16,call,551.82,0.2645,0.021984935818788236,False
2025-01-30,2025-03-16,put,551.82,0.2645,0.021984935818788236,False
2025-01-30,2025-03-31,call,451.49,0.1687,-1.3156654093840947,False
2025-01-30,2025-03-31,put,451.49,0.1687,-1.3156654093840947,False
2025-01-30,2025-03-31,call,476.57,0.1731,-0.908567814356667,False
2025-01-30,2025-03-31,put,476.57,0.1731,-0.908567814356667,False
2025-01-30,2025-03-31,call,501.65,0.1975,1.3489733944317879,False
2025-01-30,2025-03-31,put,501.65,0.1975,1.3489733944317879,False
2025-01-30,2025-03-31,call,526.73,0.1839,0.09067173707428862,False
2025-01-30,2025-03-31,put,526.73,0.1839,0.09067173707428862,False
2025-01-30,2025-03-31,call,551.82,0.1914,0.7845880922346723,False
2025-01-30,2025-03-31,put,551.82,0.1914,0.7845880922346723,False
2025-01-31,2025-03-02,call,444.13,0.2187,0.4278883755532857,False
2025-01-31,2025-03-02,put,444.13,0.2187,0.4278883755532857,False
2025-01-31,2025-03-02,call,468.81,0.2096,-0.5553904672585527,False
2025-01-31,2025-03-02,put,468.81,0.2096,-0.5553904672585527,False
2025-01-31,2025-03-02,call,493.48,0.2007,-1.5170587860525506,False
2025-01-31,2025-03-02,put,493.48,0.2007,-1.5170587860525506,False
2025-01-31,2025-03-02,call,518.15,0.2284,1.4759987904186507,False
2025-01-31,2025-03-02,put,518.15,0.2284,1.4759987904186507,False
2025-01-31,2025-03-02,call,542.83,0.2163,0.16856208733917297,False
2025-01-31,2025-03-02,put,542.83,0.2163,0.16856208733917297,False
2025-01-31,2025-03-17,call,444.13,0.2777,0.6738955830859942,False
2025-01-31,2025-03-17,put,444.13,0.2777,0.6738955830859942,False
2025-01-31,2025-03-17,call,468.81,0.2758,0.5503046942960906,False
2025-01-31,2025-03-17,put,468.81,0.2758,0.5503046942960906,False
2025-01-31,2025-03-17,call,493.48,0.2423,-1.6287978185785086,False
2025-01-31,2025-03-17,put,493.48,0.2423,-1.6287978185785086,False
2025-01-31,2025-03-17,call,518.15,0.2838,1.0706873839377864,False
2025-01-31,2025-03-17,put,518.15,0.2838,1.0706873839377864,False
2025-01-31,2025-03-17,call,542.83,0.2571,-0.6660898427413717,False
2025-01-31,2025-03-17,put,542.83,0.2571,-0.6660898427413717,False
2025-01-31,2025-04-01,call,444.13,0.1896,-0.8473700294022309,False
2025-01-31,2025-04-01,put,444.13,0.1896,-0.8473700294022309,False
2025-01-31,2025-04-01,call,468.81,0.1909,-0.5838338958560845,False
2025-01-31,2025-04-01,put,468.81,0.1909,-0.5838338958560845,False
2025-01-31,2025-04-01,call,493.48,0.2017,1.605543213604217,False
2025-01-31,2025-04-01,put,493.48,0.2017,1.605543213604217,False
2025-01-31,2025-04-01,call,518.15,0.1893,-0.9081860602205716,False
2025-01-31,2025-04-01,put,518.15,0.1893,-0.9081860602205716,False
2025-01-31,2025-04-01,call,542.83,0.1974,0.7338467718746532,False
2025-01-31,2025-04-01,put,542.83,0.1974,0.7338467718746532,False
